23932
FBgn0250732	gfzf	protein_coding
FBti0060344	FBti0060344	transposable_element
FBgn0286036	sisRNA:CR46358	ncRNA
FBgn0037409	Osi24	protein_coding
FBgn0027948	msps	protein_coding
FBgn0038675	CG6013	protein_coding
FBgn0264900	lncRNA:CR44091	ncRNA
FBgn0000500	Dsk	protein_coding
FBgn0261504	7SLRNA:CR42652	ncRNA
FBgn0037610	CG8043	protein_coding
FBgn0053095	CG33095	protein_coding
FBgn0038070	CG6753	protein_coding
FBgn0267571	lncRNA:CR45911	ncRNA
FBgn0261859	CG42788	protein_coding
FBgn0262389	mir-1017	pre_miRNA
FBgn0037363	Atg17	protein_coding
FBgn0039552	CG12426	protein_coding
FBgn0267797	lncRNA:CR46122	ncRNA
FBgn0039732	CG15525	protein_coding
FBgn0038224	ATPsynE	protein_coding
FBgn0264776	CG44014	protein_coding
FBgn0038525	CG14329	protein_coding
FBgn0262397	mir-2c	pre_miRNA
FBti0019351	FBti0019351	transposable_element
FBti0019410	FBti0019410	transposable_element
FBgn0262899	CG43254	protein_coding
FBgn0261436	DhpD	protein_coding
FBti0063117	FBti0063117	transposable_element
FBgn0262378	mir-317	pre_miRNA
FBgn0038814	CG15923	protein_coding
FBgn0286871	lncRNA:CR46393	ncRNA
FBgn0267809	asRNA:CR46134	ncRNA
FBgn0038279	Sdr	protein_coding
FBgn0037625	CG11768	protein_coding
FBgn0053093	CG33093	protein_coding
FBti0062189	FBti0062189	transposable_element
FBti0019436	FBti0019436	transposable_element
FBgn0051579	tRNA:Ala-AGC-2-7	tRNA
FBgn0027574	CG5815	protein_coding
FBgn0260746	Ect3	protein_coding
FBgn0037930	CG14715	protein_coding
FBgn0038709	CG15025	protein_coding
FBgn0027095	Manf	protein_coding
FBtr0309605_df_nrg	FBtr0309605_df_nrg	miRNA
FBgn0051450	mRpS18A	protein_coding
FBgn0038774	CG5023	protein_coding
FBgn0037794	CG6254	protein_coding
FBgn0039229	Saf-B	protein_coding
FBgn0065064	snoRNA:Psi28S-291	snoRNA
FBti0019348	FBti0019348	transposable_element
FBgn0038737	CG11447	protein_coding
FBgn0262431	mir-1003	pre_miRNA
FBti0063768	FBti0063768	transposable_element
FBgn0037399	Or83c	protein_coding
FBti0019411	FBti0019411	transposable_element
FBti0020393	FBti0020393	transposable_element
FBgn0039291	CG13663	protein_coding
FBgn0037547	CG7910	protein_coding
FBgn0038966	pinta	protein_coding
FBgn0037690	Task7	protein_coding
FBti0019321	FBti0019321	transposable_element
FBgn0038783	CG4367	protein_coding
FBgn0011998	tRNA:Val-CAC-2-2	tRNA
FBgn0038055	trus	protein_coding
FBgn0261453	scaRNA:MeU2-C41	snoRNA
FBgn0261792	snRNP-U1-C	protein_coding
FBgn0040606	CG6503	protein_coding
FBgn0037709	CG8199	protein_coding
FBti0059826	FBti0059826	transposable_element
FBgn0051106	CG31106	protein_coding
FBti0019291	FBti0019291	transposable_element
FBgn0039131	CG12268	protein_coding
FBgn0267686	lncRNA:CR46022	ncRNA
FBti0062552	FBti0062552	transposable_element
FBti0061858	FBti0061858	transposable_element
FBgn0037777	CG11722	protein_coding
FBgn0046685	Wsck	protein_coding
FBgn0259733	tal-AA	protein_coding
FBgn0266388	asRNA:CR45028	ncRNA
FBti0061730	FBti0061730	transposable_element
FBgn0267561	lncRNA:CR45901	ncRNA
FBgn0038993	CG13843	protein_coding
FBgn0262971	lncRNA:CR43282	ncRNA
FBgn0039313	CG11892	protein_coding
FBgn0004395	unk	protein_coding
FBgn0051201	GluRIIE	protein_coding
FBgn0266674	Sec15	protein_coding
FBgn0267767	lncRNA:CR46098	ncRNA
FBgn0039019	HP1c	protein_coding
FBti0062939	FBti0062939	transposable_element
FBgn0039172	Spase22-23	protein_coding
RR46358_transposable_element	RR46358_transposable_element	transposable_element
FBgn0011290	Taf12	protein_coding
FBgn0262384	mir-1014	pre_miRNA
FBgn0283626	lncRNA:CR46299	ncRNA
FBgn0267816	lncRNA:CR46141	ncRNA
FBgn0037747	Naa80	protein_coding
FBgn0037751	topi	protein_coding
FBgn0039486	CAH9	protein_coding
FBgn0039228	CG6980	protein_coding
FBgn0039073	CG4408	protein_coding
FBgn0040256	Ugt35C1	protein_coding
FBgn0037888	scpr-B	protein_coding
FBgn0039404	CG14543	protein_coding
FBgn0264905	lncRNA:CR44096	ncRNA
FBgn0038342	B9d1	protein_coding
FBgn0005674	GluProRS	protein_coding
FBgn0266229	lncRNA:CR44924	ncRNA
FBgn0011768	Fdh	protein_coding
FBgn0265449	lncRNA:CR44349	ncRNA
FBgn0037917	wkd	protein_coding
FBgn0086365	Orct2	protein_coding
FBgn0017567	ND-23	protein_coding
FBgn0039290	CG13654	protein_coding
FBgn0267208	asRNA:CR45648	ncRNA
FBti0019361	FBti0019361	transposable_element
FBgn0051287	CG31287	protein_coding
FBgn0038577	CG12321	protein_coding
FBgn0037720	CG8312	protein_coding
FBgn0038033	CG10097	protein_coding
FBgn0001112	Gld	protein_coding
FBgn0038344	obe	protein_coding
FBgn0037678	CG16749	protein_coding
FBgn0267709	CG46042	protein_coding
RR48352_transposable_element	RR48352_transposable_element	transposable_element
FBgn0051072	Lerp	protein_coding
FBgn0013277	Hsp70Ba	protein_coding
FBgn0037718	P58IPK	protein_coding
FBgn0039520	Gr98a	protein_coding
FBti0062070	FBti0062070	transposable_element
FBgn0286071	AdamTS-A	protein_coding
FBgn0266701	lncRNA:CR45191	ncRNA
FBgn0265197	CG44257	protein_coding
FBgn0003002	opa	protein_coding
FBgn0012000	tRNA:Val-CAC-2-3	tRNA
FBgn0264428	lncRNA:CR43846	ncRNA
FBgn0266399	lncRNA:CR45039	ncRNA
FBgn0041588	eIF2D	protein_coding
FBgn0039557	CG12259	protein_coding
FBti0020309	FBti0020309	transposable_element
FBgn0051028	CG31028	protein_coding
FBgn0266598	Kmn2	protein_coding
FBgn0037424	Osi15	protein_coding
FBgn0038725	CG6184	protein_coding
FBgn0263757	Rpb4	protein_coding
FBgn0039277	Nepl16	protein_coding
FBgn0039302	Nup358	protein_coding
FBgn0039461	CG5500	protein_coding
FBgn0037894	Ranbp9	protein_coding
FBgn0039799	CG15543	protein_coding
FBgn0262290	mir-iab-8	pre_miRNA
FBgn0039817	CG15553	protein_coding
FBgn0051224	CG31224	protein_coding
FBgn0054008	CG34008	protein_coding
FBgn0013276	Hsp70Ab	protein_coding
FBgn0039714	Zip99C	protein_coding
FBgn0037832	Desi	protein_coding
FBgn0263409	lncRNA:CR43455	ncRNA
FBgn0037802	Sirt6	protein_coding
FBgn0004781	Ccp84Ac	protein_coding
FBgn0037502	wa-cup	protein_coding
FBgn0051230	CG31230	protein_coding
FBgn0039328	CHKov2	protein_coding
FBgn0038204	CG14357	protein_coding
FBgn0285912	mah	protein_coding
FBgn0051116	ClC-a	protein_coding
FBgn0263835	CR43697	pseudogene
FBgn0266672	Sec8	protein_coding
FBgn0037292	plh	protein_coding
FBgn0002735	E(spl)mgamma-HLH	protein_coding
FBgn0017550	Rga	protein_coding
FBti0062066	FBti0062066	transposable_element
FBti0059750	FBti0059750	transposable_element
FBgn0037679	Aduk	protein_coding
FBgn0037837	CG14693	protein_coding
FBgn0040609	CG3348	protein_coding
FBgn0284417	lncRNA:TS20	ncRNA
FBgn0038113	CG11668	protein_coding
FBgn0014931	CG2678	protein_coding
FBgn0267408	AOX1	protein_coding
FBgn0038115	CG7966	protein_coding
FBgn0038745	CG4538	protein_coding
FBgn0038321	CG6218	protein_coding
FBgn0266538	CG45099	protein_coding
FBgn0263594	lost	protein_coding
FBgn0083984	CG34148	protein_coding
FBgn0051162	tRNA:Ser-GCT-2-4	tRNA
FBgn0039378	alpha4GT2	protein_coding
FBgn0015568	alpha-Est1	protein_coding
FBgn0267107	lncRNA:CR45547	ncRNA
FBgn0267759	lncRNA:CR46090	ncRNA
FBgn0038881	CG16791	protein_coding
FBgn0259139	glo	protein_coding
FBgn0267159	lncRNA:CR45599	ncRNA
FBgn0038423	CG10317	protein_coding
FBgn0262112	sro	protein_coding
FBgn0266732	asRNA:CR45205	ncRNA
FBti0062737	FBti0062737	transposable_element
FBgn0039258	beta4GalT7	protein_coding
FBgn0039415	CG6142	protein_coding
FBgn0039325	CG10560	protein_coding
FBgn0264427	CG43845	protein_coding
FBgn0004841	TkR86C	protein_coding
FBgn0275433	lncRNA:CR46265	ncRNA
FBtr0304200_df_nrg	FBtr0304200_df_nrg	miRNA
FBti0019345	FBti0019345	transposable_element
FBgn0267674	lncRNA:CR46010	ncRNA
FBgn0002924	ncd	protein_coding
FBgn0039008	CG6972	protein_coding
FBgn0259721	CG42375	protein_coding
FBgn0051211	CG31211	protein_coding
FBgn0283548	mir-9381	pre_miRNA
FBgn0038717	CG17751	protein_coding
FBtr0445469_df_nrg	FBtr0445469_df_nrg	miRNA
FBgn0267612	lncRNA:CR45950	ncRNA
FBti0062734	FBti0062734	transposable_element
FBgn0263389	CR43441	pseudogene
FBgn0051575	tRNA:Ala-AGC-2-9	tRNA
FBgn0263664	lncRNA:CR43655	ncRNA
FBgn0037993	dpr15	protein_coding
FBgn0262962	CG43273	protein_coding
FBgn0038049	Srlp	protein_coding
FBgn0005777	PpD3	protein_coding
FBgn0261238	Alh	protein_coding
FBgn0042101	CG18744	protein_coding
FBti0063301	FBti0063301	transposable_element
FBgn0037891	CG5214	protein_coding
FBgn0039182	CG5728	protein_coding
FBgn0262808	CG43179	protein_coding
FBgn0085345	CG34316	protein_coding
FBgn0085383	CG34354	protein_coding
FBgn0267808	asRNA:CR46133	ncRNA
FBgn0051480	tRNA:Thr-CGT-1-1	tRNA
FBgn0040080	pins	protein_coding
FBgn0037383	Sec20	protein_coding
FBgn0037779	CG12811	protein_coding
FBgn0000533	ea	protein_coding
FBgn0264563	CG43935	protein_coding
FBgn0263025	HSPBAP1	protein_coding
FBgn0264291	Det	protein_coding
FBti0019286	FBti0019286	transposable_element
FBgn0010340	140up	protein_coding
FBgn0262327	mir-2281	pre_miRNA
FBgn0039722	Capa	protein_coding
FBgn0038490	CG5285	protein_coding
FBgn0265276	l(3)neo38	protein_coding
FBgn0014930	CG2846	protein_coding
FBgn0267315	lncRNA:TS16	ncRNA
FBgn0038809	CG16953	protein_coding
FBti0020305	FBti0020305	transposable_element
FBgn0038678	mRpL55	protein_coding
FBgn0262434	mir-11	pre_miRNA
FBgn0261996	CG42814	protein_coding
FBti0059756	FBti0059756	transposable_element
FBgn0037478	CG2656	protein_coding
FBgn0267708	lncRNA:CR46041	ncRNA
FBgn0038428	CG14894	protein_coding
FBgn0015270	Orc2	protein_coding
FBgn0038853	RhoGAP93B	protein_coding
FBgn0267119	lncRNA:CR45559	ncRNA
FBgn0038306	Art3	protein_coding
FBgn0046876	Obp83ef	protein_coding
FBtr0309665_df_nrg	FBtr0309665_df_nrg	miRNA
FBgn0051320	HEATR2	protein_coding
FBgn0053333	CG33333	protein_coding
FBgn0051268	CG31268	protein_coding
FBgn0051184	LSm3	protein_coding
FBgn0038219	CG14839	protein_coding
FBgn0051225	Ir94f	protein_coding
FBti0062533	FBti0062533	transposable_element
FBgn0038756	CG4783	protein_coding
FBgn0037276	CG17387	protein_coding
FBgn0039870	CG1896	protein_coding
FBgn0003165	pum	protein_coding
FBgn0039463	Spag1	protein_coding
FBgn0039719	CG15515	protein_coding
FBgn0038760	MED25	protein_coding
FBgn0002781	mod(mdg4)	protein_coding
FBgn0039311	CG10513	protein_coding
FBgn0038034	Cyp9f3	protein_coding
FBgn0053970	CG33970	protein_coding
FBgn0038332	CG6136	protein_coding
FBgn0024957	Irp-1B	protein_coding
FBgn0038017	CG4115	protein_coding
FBgn0011999	tRNA:Val-CAC-2-1	tRNA
FBgn0267671	lncRNA:CR46007	ncRNA
FBgn0023212	EloB	protein_coding
FBgn0086057	snoRNA:Me28S-G2017	snoRNA
FBgn0263400	CG43446	protein_coding
FBti0061713	FBti0061713	transposable_element
FBgn0027492	wdb	protein_coding
FBtr0445445_df_nrg	FBtr0445445_df_nrg	miRNA
FBgn0011289	TfIIA-L	protein_coding
FBgn0263986	cd	protein_coding
FBti0019404	FBti0019404	transposable_element
FBgn0015269	Nf1	protein_coding
FBgn0038485	CG5255	protein_coding
FBgn0265062	lncRNA:CR44173	ncRNA
FBti0063270	FBti0063270	transposable_element
FBgn0010399	Nmdar1	protein_coding
FBgn0039369	CG17195	protein_coding
FBgn0266750	lncRNA:CR45223	ncRNA
FBtr0472817_df_nrg	FBtr0472817_df_nrg	miRNA
FBgn0039054	Cow	protein_coding
FBti0062133	FBti0062133	transposable_element
FBgn0286828	dind	protein_coding
FBgn0028734	Fmr1	protein_coding
FBgn0039789	CG9717	protein_coding
FBgn0037988	CG14740	protein_coding
FBgn0037849	CG4596	protein_coding
FBgn0011766	E2f1	protein_coding
FBgn0262143	CG42869	protein_coding
FBti0062606	FBti0062606	transposable_element
FBgn0267430	Pzl	protein_coding
FBti0020308	FBti0020308	transposable_element
FBtr0304424_df_nrg	FBtr0304424_df_nrg	miRNA
FBgn0051510	CG31510	protein_coding
FBti0019447	FBti0019447	transposable_element
FBgn0037996	CG4830	protein_coding
FBgn0038535	alt	protein_coding
FBgn0260444	Not10	protein_coding
FBgn0038437	Sdhaf3	protein_coding
FBti0063898	FBti0063898	transposable_element
FBgn0038369	Arpc3A	protein_coding
FBgn0038645	CG7714	protein_coding
FBti0019461	FBti0019461	transposable_element
FBgn0262904	asRNA:CR43259	ncRNA
FBgn0037570	CG11693	protein_coding
FBgn0263047	CG43342	protein_coding
FBgn0011785	BRWD3	protein_coding
FBgn0039092	CG16723	protein_coding
FBgn0037705	mura	protein_coding
FBgn0267806	lncRNA:CR46131	ncRNA
FBgn0038454	CG10324	protein_coding
FBti0061004	FBti0061004	transposable_element
FBgn0038643	CG14300	protein_coding
FBgn0038238	CG14854	protein_coding
FBgn0038838	TotB	protein_coding
FBgn0260743	GC1	protein_coding
FBgn0039879	Ir100a	protein_coding
FBgn0039246	CG10845	protein_coding
FBgn0267116	lncRNA:CR45556	ncRNA
FBti0061924	FBti0061924	transposable_element
FBgn0039820	CG15554	protein_coding
FBgn0067629	CG33332	protein_coding
FBgn0017590	klg	protein_coding
FBgn0039726	eIF2Balpha	protein_coding
FBgn0260634	eIF4G2	protein_coding
FBgn0037231	Vps24	protein_coding
FBgn0037829	CG14691	protein_coding
FBti0063714	FBti0063714	transposable_element
FBti0059855	FBti0059855	transposable_element
FBgn0267685	lncRNA:CR46021	ncRNA
FBti0061580	FBti0061580	transposable_element
FBgn0284081	CG46303	protein_coding
FBgn0037412	Osi4	protein_coding
FBgn0037817	Cyp12e1	protein_coding
FBgn0051253	CG31253	protein_coding
FBgn0262858	CG43222	protein_coding
FBgn0267383	Ubc87F	protein_coding
FBgn0039598	aqrs	protein_coding
FBgn0287598	CG46467	protein_coding
FBgn0004876	cdi	protein_coding
FBgn0012025	tRNA:Tyr-GTA-1-7	tRNA
FBgn0039685	Obp99b	protein_coding
FBgn0039387	Mco3	protein_coding
FBgn0004117	Tm2	protein_coding
FBti0061722	FBti0061722	transposable_element
FBgn0037811	CG12592	protein_coding
FBgn0041102	ocn	protein_coding
FBgn0262514	VhaPPA1-2	protein_coding
FBgn0267216	lncRNA:CR45656	ncRNA
FBgn0038354	CG5404	protein_coding
FBti0019311	FBti0019311	transposable_element
FBgn0037834	Art1	protein_coding
FBti0063256	FBti0063256	transposable_element
FBgn0003248	Rh2	protein_coding
FBtr0304336_df_nrg	FBtr0304336_df_nrg	miRNA
FBgn0000723	FER	protein_coding
FBgn0051030	CG31030	protein_coding
FBtr0309733_df_nrg	FBtr0309733_df_nrg	miRNA
FBgn0038199	CCHa1	protein_coding
FBgn0037313	CG1161	protein_coding
FBtr0304494_df_nrg	FBtr0304494_df_nrg	miRNA
FBgn0037890	CG17734	protein_coding
FBgn0039350	jigr1	protein_coding
FBgn0037546	mAChR-B	protein_coding
FBgn0015781	P5cr	protein_coding
FBgn0053294	CR33294	pseudogene
FBgn0267707	lncRNA:CR46040	ncRNA
FBgn0051424	Ir94b	protein_coding
FBgn0002522	lab	protein_coding
FBgn0037737	Pnn	protein_coding
FBgn0037498	CG10029	protein_coding
FBgn0051551	CG31551	protein_coding
FBgn0051514	asRNA:CR31514	ncRNA
FBti0019380	FBti0019380	transposable_element
FBgn0039215	CG6695	protein_coding
FBgn0039597	CG9997	protein_coding
FBgn0264901	lncRNA:CR44092	ncRNA
FBgn0037943	CG14722	protein_coding
FBgn0038478	cal1	protein_coding
FBgn0051382	tRNA:Asp-GTC-1-12	tRNA
FBgn0028684	Rpt5	protein_coding
FBti0061679	FBti0061679	transposable_element
FBgn0051195	CG31195	protein_coding
FBgn0267440	lncRNA:CR45790	ncRNA
FBgn0028487	f-cup	protein_coding
FBgn0002719	Men	protein_coding
FBti0063748	FBti0063748	transposable_element
FBgn0000279	CecC	protein_coding
FBgn0027841	CstF64	protein_coding
FBgn0261479	nero	protein_coding
FBgn0039696	Rnb	protein_coding
FBgn0039827	CG1544	protein_coding
FBgn0038331	Ccm3	protein_coding
FBgn0085313	CG34284	protein_coding
FBti0019358	FBti0019358	transposable_element
FBgn0051202	alpha-Man-Ic	protein_coding
FBgn0267118	lncRNA:CR45558	ncRNA
FBti0061725	FBti0061725	transposable_element
FBgn0039261	Ythdf	protein_coding
FBgn0037630	Ir85a	protein_coding
FBgn0266744	lncRNA:CR45217	ncRNA
FBgn0267774	asRNA:CR46105	ncRNA
FBgn0267337	rn	protein_coding
FBgn0051143	tRNA:Leu-CAA-2-3	tRNA
FBgn0037746	CG8478	protein_coding
FBgn0038854	CG7044	protein_coding
FBgn0267200	lncRNA:CR45640	ncRNA
FBgn0037656	CG11986	protein_coding
FBti0063367	FBti0063367	transposable_element
FBti0061080	FBti0061080	transposable_element
FBgn0039510	CG3339	protein_coding
FBgn0037700	CG8149	protein_coding
FBti0020376	FBti0020376	transposable_element
FBgn0038839	Ktl	protein_coding
FBtr0304522_df_nrg	FBtr0304522_df_nrg	miRNA
FBti0062102	FBti0062102	transposable_element
FBgn0039670	CG7567	protein_coding
FBgn0039872	salt	protein_coding
FBgn0263023	CG43318	protein_coding
FBgn0086052	snoRNA:Me18S-G423	snoRNA
FBgn0039599	intr	protein_coding
FBgn0037466	CG1965	protein_coding
FBti0019320	FBti0019320	transposable_element
FBgn0039101	CG16710	protein_coding
FBgn0011655	Med	protein_coding
FBgn0039274	CG11920	protein_coding
FBgn0039731	Sas-6	protein_coding
FBtr0304415_df_nrg	FBtr0304415_df_nrg	miRNA
FBti0019466	FBti0019466	transposable_element
FBgn0039250	Mink	protein_coding
FBgn0015513	mbc	protein_coding
FBgn0017581	Lk6	protein_coding
FBgn0020249	stck	protein_coding
FBgn0267651	pre-mod(mdg4)-O	protein_coding
FBgn0051139	CG31139	protein_coding
FBgn0040600	CG13631	protein_coding
FBgn0024329	Mekk1	protein_coding
FBgn0004842	RYa-R	protein_coding
FBgn0039465	Tsp97E	protein_coding
FBgn0013343	Syx1A	protein_coding
FBgn0261679	CG42726	protein_coding
FBgn0002940	ninaE	protein_coding
FBgn0027873	Cpsf100	protein_coding
FBgn0038197	foxo	protein_coding
FBgn0039346	CG5079	protein_coding
FBgn0082958	snoRNA:Psi28S-3405c	snoRNA
FBgn0039147	CG10694	protein_coding
FBgn0263449	asRNA:CR43472	ncRNA
FBgn0266372	asRNA:CR45016	ncRNA
FBgn0038952	CG7069	protein_coding
FBgn0000139	ash2	protein_coding
FBtr0309656_df_nrg	FBtr0309656_df_nrg	miRNA
FBgn0020238	14-3-3epsilon	protein_coding
FBgn0038476	kuk	protein_coding
FBgn0039341	CG5112	protein_coding
FBgn0037850	CG14695	protein_coding
FBti0062076	FBti0062076	transposable_element
FBgn0039873	Smvt	protein_coding
FBgn0037908	dpr5	protein_coding
FBgn0263383	lncRNA:CR43435	ncRNA
FBgn0037270	eIF3f1	protein_coding
FBgn0038540	CG14321	protein_coding
FBgn0267692	lncRNA:CR46028	ncRNA
FBgn0038965	mats	protein_coding
FBgn0039609	Nepl17	protein_coding
FBgn0039424	ppk15	protein_coding
FBgn0003268	rod	protein_coding
FBgn0260935	Vps15	protein_coding
FBgn0026566	CG1307	protein_coding
FBgn0266700	asRNA:CR45190	ncRNA
FBgn0262404	mir-996	pre_miRNA
FBgn0037540	Pbp95	protein_coding
FBgn0039703	CG7829	protein_coding
FBgn0039080	Ir94h	protein_coding
FBgn0039529	CG5612	protein_coding
FBgn0044871	Gos28	protein_coding
FBgn0039674	CG1907	protein_coding
FBgn0051522	CG31522	protein_coding
FBgn0283535	Vha26	protein_coding
FBgn0023083	fray	protein_coding
FBgn0037902	CG5281	protein_coding
FBgn0051133	Slimp	protein_coding
FBgn0037395	CG10280	protein_coding
FBgn0265606	Prosalpha4T1	protein_coding
FBgn0012001	tRNA:Val-CAC-2-4	tRNA
FBgn0039196	CG17781	protein_coding
FBgn0004107	Cdk2	protein_coding
FBti0063150	FBti0063150	transposable_element
FBgn0250823	gish	protein_coding
FBgn0037812	CG18545	protein_coding
FBgn0037950	HisCl1	protein_coding
FBgn0004197	Ser	protein_coding
FBgn0260231	CG42505	protein_coding
FBgn0037512	CG2616	protein_coding
FBgn0037714	CG9396	protein_coding
FBgn0039237	CG13640	protein_coding
RR48301_transposable_element	RR48301_transposable_element	transposable_element
FBgn0267652	pre-mod(mdg4)-N	protein_coding
FBgn0037844	CG4570	protein_coding
FBtr0309655_df_nrg	FBtr0309655_df_nrg	miRNA
FBti0063802	FBti0063802	transposable_element
FBgn0261839	pre-mod(mdg4)-Y	protein_coding
FBtr0309704_df_nrg	FBtr0309704_df_nrg	miRNA
FBgn0267199	lncRNA:CR45639	ncRNA
FBgn0037883	CG14701	protein_coding
FBgn0039877	Mccc1	protein_coding
FBgn0014949	btn	protein_coding
FBgn0038206	twf	protein_coding
FBti0059759	FBti0059759	transposable_element
FBgn0039764	CG15535	protein_coding
FBgn0038402	Fer2	protein_coding
FBgn0039286	dan	protein_coding
FBgn0038183	CG9286	protein_coding
FBti0020295	FBti0020295	transposable_element
FBgn0038412	Zip89B	protein_coding
FBgn0038806	CG5412	protein_coding
FBgn0022943	Cbp20	protein_coding
FBti0062394	FBti0062394	transposable_element
FBgn0005585	Calr	protein_coding
FBtr0472827_df_nrg	FBtr0472827_df_nrg	miRNA
FBgn0040212	Dhap-at	protein_coding
FBgn0053189	CG33189	protein_coding
FBgn0040551	CG11686	protein_coding
FBgn0064119	CG33934	protein_coding
FBgn0261885	osa	protein_coding
FBgn0039494	grass	protein_coding
FBgn0039591	CG9988	protein_coding
FBgn0051228	tRNA:Pro-TGG-1-5	tRNA
FBgn0267770	asRNA:CR46101	ncRNA
FBgn0037955	Kyat	protein_coding
FBgn0011701	repo	protein_coding
FBgn0086253	rumi	protein_coding
FBgn0265161	lncRNA:CR44230	ncRNA
FBgn0038498	beat-IIa	protein_coding
FBgn0267819	asRNA:CR46144	ncRNA
FBgn0019940	Rh6	protein_coding
FBgn0037985	ssp5	protein_coding
FBti0020312	FBti0020312	transposable_element
FBgn0261987	Pxt	protein_coding
FBgn0039297	CG11852	protein_coding
FBti0019299	FBti0019299	transposable_element
FBgn0038592	CG18599	protein_coding
FBgn0063127	lncRNA:CR33938	ncRNA
FBtr0309683_df_nrg	FBtr0309683_df_nrg	miRNA
FBgn0038257	smp-30	protein_coding
FBgn0263453	asRNA:CR43476	ncRNA
FBti0019283	FBti0019283	transposable_element
FBgn0264841	asRNA:CR44049	ncRNA
FBgn0015240	Hr96	protein_coding
FBgn0039436	TwdlB	protein_coding
FBgn0082923	snoRNA:Or-aca3	snoRNA
FBgn0266233	lncRNA:CR44928	ncRNA
FBgn0261261	plx	protein_coding
FBgn0038505	CG17283	protein_coding
FBgn0039109	CG10365	protein_coding
FBgn0051580	tRNA:Ala-AGC-2-8	tRNA
FBgn0027563	CG9631	protein_coding
FBti0063873	FBti0063873	transposable_element
FBgn0004387	Klp98A	protein_coding
FBgn0265068	asRNA:CR44179	ncRNA
FBgn0038422	CG14880	protein_coding
FBgn0038195	CG3061	protein_coding
FBgn0262477	FoxP	protein_coding
FBti0060339	FBti0060339	transposable_element
FBgn0039543	CROT	protein_coding
FBgn0020018	Ppox	protein_coding
FBgn0002869	MtnB	protein_coding
FBgn0267435	chp	protein_coding
FBgn0012026	tRNA:Tyr-GTA-1-6	tRNA
FBgn0014366	noi	protein_coding
FBgn0037305	CG12173	protein_coding
FBgn0037670	Ibf1	protein_coding
FBgn0038469	CG4009	protein_coding
FBgn0037923	CG6813	protein_coding
FBgn0037418	Osi11	protein_coding
FBgn0264912	lncRNA:CR44103	ncRNA
FBgn0037708	CG9386	protein_coding
FBgn0038589	CG18598	protein_coding
FBgn0040078	pont	protein_coding
FBgn0266446	CG45076	protein_coding
FBgn0038165	Task6	protein_coding
FBti0063928	FBti0063928	transposable_element
FBgn0037668	CG16736	protein_coding
FBgn0266717	Bruce	protein_coding
FBgn0039026	CG7029	protein_coding
FBgn0039332	alrm	protein_coding
FBgn0039635	Pdhb	protein_coding
FBgn0037786	Alp13	protein_coding
FBgn0278600	CG46270	protein_coding
RR48332_transposable_element	RR48332_transposable_element	transposable_element
FBgn0038029	GstD11	protein_coding
FBgn0038755	Hs6st	protein_coding
FBtr0309593_df_nrg	FBtr0309593_df_nrg	miRNA
FBgn0260440	spdo	protein_coding
FBgn0037666	CR16735	pseudogene
FBti0059824	FBti0059824	transposable_element
FBgn0038744	CG4733	protein_coding
FBgn0267204	lncRNA:CR45644	ncRNA
FBgn0038157	CG12538	protein_coding
FBgn0026315	Ugt35A1	protein_coding
FBgn0003651	svp	protein_coding
FBgn0043853	scaRNA:MeU5-C46	snoRNA
FBti0019396	FBti0019396	transposable_element
FBgn0085391	trv	protein_coding
FBgn0038170	CG14367	protein_coding
FBgn0005649	Rox8	protein_coding
FBti0062875	FBti0062875	transposable_element
FBgn0039536	unc80	protein_coding
FBgn0283562	mir-9383	pre_miRNA
FBgn0266734	CG45207	protein_coding
FBgn0037307	Tim17a2	protein_coding
FBgn0262559	Mdh2	protein_coding
FBgn0037326	CG14669	protein_coding
FBgn0039796	CG12069	protein_coding
FBgn0038007	Cyp313a3	protein_coding
FBti0020313	FBti0020313	transposable_element
FBgn0037377	CG1218	protein_coding
FBti0063296	FBti0063296	transposable_element
FBgn0262420	mir-318	pre_miRNA
FBgn0037743	CG8412	protein_coding
FBgn0267702	lncRNA:CR46035	ncRNA
FBgn0039431	plum	protein_coding
FBgn0038475	Keap1	protein_coding
FBgn0263404	CG43450	protein_coding
FBgn0038132	apn	protein_coding
FBgn0262424	mir-10	pre_miRNA
FBgn0039264	CG11786	protein_coding
FBgn0263117	CG34377	protein_coding
FBgn0039240	CG3744	protein_coding
FBgn0051002	Ugt35D1	protein_coding
FBti0020323	FBti0020323	transposable_element
FBgn0264904	asRNA:CR44095	ncRNA
FBgn0037815	Rrp46	protein_coding
FBti0061907	FBti0061907	transposable_element
FBgn0265422	lncRNA:CR44334	ncRNA
FBti0019405	FBti0019405	transposable_element
FBgn0039804	CG15544	protein_coding
FBgn0086134	Prosalpha2	protein_coding
FBgn0027570	Nep2	protein_coding
FBgn0085309	CG34280	protein_coding
FBgn0037933	Ho	protein_coding
FBgn0037299	Vps37B	protein_coding
FBgn0037912	sea	protein_coding
FBgn0037279	CG1129	protein_coding
FBgn0038145	Droj2	protein_coding
FBti0019415	FBti0019415	transposable_element
FBgn0267568	asRNA:CR45908	ncRNA
FBgn0053293	CG33293	protein_coding
FBti0063104	FBti0063104	transposable_element
FBgn0266742	lncRNA:CR45215	ncRNA
FBgn0038740	CG4562	protein_coding
FBgn0267138	lncRNA:CR45578	ncRNA
FBgn0001297	kay	protein_coding
FBgn0039821	CG15556	protein_coding
